cluster_alias,cluster,supertype,subclass,class,neurotransmitter,n_cells,mean_Kif13a,median_Kif13a,fraction_expressing
1281,0617 OB-STR-CTX Inh IMN_5,0170 OB-STR-CTX Inh IMN_5,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,GABA,32,2.093789,0.0,0.3125
1282,0521 OB Meis2 Thsd7b Gaba_2,0144 OB Meis2 Thsd7b Gaba_2,039 OB Meis2 Thsd7b Gaba,05 OB-IMN GABA,GABA,18,3.912827,5.1249347,0.6666666666666666
1283,0528 OB Meis2 Thsd7b Gaba_5,0147 OB Meis2 Thsd7b Gaba_5,039 OB Meis2 Thsd7b Gaba,05 OB-IMN GABA,GABA,6,3.9191601,3.08287,0.5
1284,0527 OB Meis2 Thsd7b Gaba_5,0147 OB Meis2 Thsd7b Gaba_5,039 OB Meis2 Thsd7b Gaba,05 OB-IMN GABA,GABA,120,1.8205048,0.0,0.26666666666666666
1285,0525 OB Meis2 Thsd7b Gaba_3,0145 OB Meis2 Thsd7b Gaba_3,039 OB Meis2 Thsd7b Gaba,05 OB-IMN GABA,GABA,102,3.0322149,0.0,0.4411764705882353
1286,0522 OB Meis2 Thsd7b Gaba_2,0144 OB Meis2 Thsd7b Gaba_2,039 OB Meis2 Thsd7b Gaba,05 OB-IMN GABA,GABA,127,1.2417878,0.0,0.1968503937007874
1287,0523 OB Meis2 Thsd7b Gaba_2,0144 OB Meis2 Thsd7b Gaba_2,039 OB Meis2 Thsd7b Gaba,05 OB-IMN GABA,GABA,15,2.4059322,0.0,0.4
1288,0526 OB Meis2 Thsd7b Gaba_4,0146 OB Meis2 Thsd7b Gaba_4,039 OB Meis2 Thsd7b Gaba,05 OB-IMN GABA,GABA,447,1.8966851,0.0,0.28187919463087246
1289,0520 OB Meis2 Thsd7b Gaba_1,0143 OB Meis2 Thsd7b Gaba_1,039 OB Meis2 Thsd7b Gaba,05 OB-IMN GABA,GABA,92,2.971767,0.0,0.41304347826086957
1290,0519 OB Meis2 Thsd7b Gaba_1,0143 OB Meis2 Thsd7b Gaba_1,039 OB Meis2 Thsd7b Gaba,05 OB-IMN GABA,GABA,158,3.7769413,6.075431,0.5379746835443038
1291,1024 IA Mgp Gaba_4,0293 IA Mgp Gaba_4,065 IA Mgp Gaba,09 CNU-LGE GABA,GABA,11,2.454813,0.0,0.45454545454545453
1292,1017 IA Mgp Gaba_1,0290 IA Mgp Gaba_1,065 IA Mgp Gaba,09 CNU-LGE GABA,GABA,22,2.874605,0.0,0.45454545454545453
1293,1021 IA Mgp Gaba_3,0292 IA Mgp Gaba_3,065 IA Mgp Gaba,09 CNU-LGE GABA,GABA,2,0.0,0.0,0.0
1295,1023 IA Mgp Gaba_3,0292 IA Mgp Gaba_3,065 IA Mgp Gaba,09 CNU-LGE GABA,GABA,1,5.5786204,5.5786204,1.0
1296,1019 IA Mgp Gaba_2,0291 IA Mgp Gaba_2,065 IA Mgp Gaba,09 CNU-LGE GABA,GABA,7,0.99532807,0.0,0.14285714285714285
1297,1018 IA Mgp Gaba_1,0290 IA Mgp Gaba_1,065 IA Mgp Gaba,09 CNU-LGE GABA,GABA,5,5.576917,6.5971284,0.8
1298,1020 IA Mgp Gaba_2,0291 IA Mgp Gaba_2,065 IA Mgp Gaba,09 CNU-LGE GABA,GABA,1,6.3162255,6.3162255,1.0
1299,0529 OB Trdn Gaba_1,0148 OB Trdn Gaba_1,040 OB Trdn Gaba,05 OB-IMN GABA,GABA,608,0.1144188,0.0,0.01644736842105263
1300,0567 OB-in Frmd7 Gaba_8,0157 OB-in Frmd7 Gaba_8,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,125,0.79929036,0.0,0.128
1301,0560 OB-in Frmd7 Gaba_5,0154 OB-in Frmd7 Gaba_5,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,106,0.7892556,0.0,0.12264150943396226
1302,0538 OB-in Frmd7 Gaba_1,0150 OB-in Frmd7 Gaba_1,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,689,1.3610443,0.0,0.21335268505079827
1303,0561 OB-in Frmd7 Gaba_5,0154 OB-in Frmd7 Gaba_5,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,92,1.1864454,0.0,0.17391304347826086
1304,0532 OB-in Frmd7 Gaba_1,0150 OB-in Frmd7 Gaba_1,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,357,1.7820252,0.0,0.2913165266106443
1305,0533 OB-in Frmd7 Gaba_1,0150 OB-in Frmd7 Gaba_1,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,1488,1.8924904,0.0,0.3071236559139785
1306,0534 OB-in Frmd7 Gaba_1,0150 OB-in Frmd7 Gaba_1,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,615,2.4975574,0.0,0.408130081300813
1307,0535 OB-in Frmd7 Gaba_1,0150 OB-in Frmd7 Gaba_1,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,585,1.740107,0.0,0.28547008547008546
1308,0562 OB-in Frmd7 Gaba_5,0154 OB-in Frmd7 Gaba_5,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,323,1.1918405,0.0,0.17956656346749225
1309,0541 OB-in Frmd7 Gaba_1,0150 OB-in Frmd7 Gaba_1,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,146,1.1625264,0.0,0.1780821917808219
1310,0539 OB-in Frmd7 Gaba_1,0150 OB-in Frmd7 Gaba_1,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,323,0.82133424,0.0,0.13003095975232198
1311,0563 OB-in Frmd7 Gaba_5,0154 OB-in Frmd7 Gaba_5,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,70,1.1068096,0.0,0.17142857142857143
1312,0564 OB-in Frmd7 Gaba_5,0154 OB-in Frmd7 Gaba_5,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,290,2.0591824,0.0,0.3103448275862069
1313,0559 OB-in Frmd7 Gaba_5,0154 OB-in Frmd7 Gaba_5,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,116,1.3331041,0.0,0.19827586206896552
1314,0524 OB Meis2 Thsd7b Gaba_2,0144 OB Meis2 Thsd7b Gaba_2,039 OB Meis2 Thsd7b Gaba,05 OB-IMN GABA,GABA,67,1.2538643,0.0,0.19402985074626866
1315,0555 OB-in Frmd7 Gaba_4,0153 OB-in Frmd7 Gaba_4,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,54,1.1185696,0.0,0.18518518518518517
1316,0549 OB-in Frmd7 Gaba_2,0151 OB-in Frmd7 Gaba_2,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,666,1.9619261,0.0,0.2897897897897898
1317,0556 OB-in Frmd7 Gaba_4,0153 OB-in Frmd7 Gaba_4,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,251,2.4190118,0.0,0.3745019920318725
1318,0543 OB-in Frmd7 Gaba_2,0151 OB-in Frmd7 Gaba_2,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,2172,1.7706591,0.0,0.26012891344383055
1319,0544 OB-in Frmd7 Gaba_2,0151 OB-in Frmd7 Gaba_2,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,2375,1.4536858,0.0,0.21810526315789475
1320,0558 OB-in Frmd7 Gaba_4,0153 OB-in Frmd7 Gaba_4,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,730,0.8808922,0.0,0.136986301369863
1321,0531 OB Trdn Gaba_2,0149 OB Trdn Gaba_2,040 OB Trdn Gaba,05 OB-IMN GABA,GABA,635,1.2727587,0.0,0.1858267716535433
1322,0530 OB Trdn Gaba_2,0149 OB Trdn Gaba_2,040 OB Trdn Gaba,05 OB-IMN GABA,GABA,944,0.6010581,0.0,0.0847457627118644
1323,0550 OB-in Frmd7 Gaba_3,0152 OB-in Frmd7 Gaba_3,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,277,1.5013857,0.0,0.20216606498194944
1324,0551 OB-in Frmd7 Gaba_3,0152 OB-in Frmd7 Gaba_3,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,99,1.6293625,0.0,0.24242424242424243
1325,0552 OB-in Frmd7 Gaba_3,0152 OB-in Frmd7 Gaba_3,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,286,1.2246716,0.0,0.1888111888111888
1326,0553 OB-in Frmd7 Gaba_3,0152 OB-in Frmd7 Gaba_3,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,191,1.7611314,0.0,0.25654450261780104
1327,0542 OB-in Frmd7 Gaba_2,0151 OB-in Frmd7 Gaba_2,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,2205,1.2396092,0.0,0.18276643990929706
1328,0536 OB-in Frmd7 Gaba_1,0150 OB-in Frmd7 Gaba_1,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,168,0.98720884,0.0,0.1488095238095238
1329,0565 OB-in Frmd7 Gaba_6,0155 OB-in Frmd7 Gaba_6,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,109,0.76406074,0.0,0.11009174311926606
1330,0566 OB-in Frmd7 Gaba_7,0156 OB-in Frmd7 Gaba_7,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,329,0.7133824,0.0,0.10030395136778116
1331,0545 OB-in Frmd7 Gaba_2,0151 OB-in Frmd7 Gaba_2,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,1036,0.9584836,0.0,0.1438223938223938
1332,0546 OB-in Frmd7 Gaba_2,0151 OB-in Frmd7 Gaba_2,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,751,1.1775526,0.0,0.17709720372836218
1333,0548 OB-in Frmd7 Gaba_2,0151 OB-in Frmd7 Gaba_2,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,4380,0.66760385,0.0,0.09634703196347032
1334,0537 OB-in Frmd7 Gaba_1,0150 OB-in Frmd7 Gaba_1,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,7253,1.3737578,0.0,0.2146697918102854
1335,0540 OB-in Frmd7 Gaba_1,0150 OB-in Frmd7 Gaba_1,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,3106,0.8511426,0.0,0.13039278815196395
1336,0547 OB-in Frmd7 Gaba_2,0151 OB-in Frmd7 Gaba_2,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,712,1.0089146,0.0,0.1502808988764045
1337,0554 OB-in Frmd7 Gaba_3,0152 OB-in Frmd7 Gaba_3,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,132,1.7867916,0.0,0.26515151515151514
1338,0557 OB-in Frmd7 Gaba_4,0153 OB-in Frmd7 Gaba_4,041 OB-in Frmd7 Gaba,05 OB-IMN GABA,GABA,125,0.78547674,0.0,0.12
1339,0516 DG-PIR Ex IMN_3,0142 DG-PIR Ex IMN_3,038 DG-PIR Ex IMN,04 DG-IMN Glut,Glut,353,2.3352797,0.0,0.31728045325779036
1340,0517 DG-PIR Ex IMN_3,0142 DG-PIR Ex IMN_3,038 DG-PIR Ex IMN,04 DG-IMN Glut,Glut,5,5.8321834,6.980504,0.8
1342,0618 OB-STR-CTX Inh IMN_5,0170 OB-STR-CTX Inh IMN_5,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,,73,0.8818118,0.0,0.1232876712328767
1343,0619 OB-STR-CTX Inh IMN_5,0170 OB-STR-CTX Inh IMN_5,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,GABA,52,0.9661057,0.0,0.1346153846153846
1344,0611 OB-STR-CTX Inh IMN_4,0169 OB-STR-CTX Inh IMN_4,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,GABA,62,1.0407094,0.0,0.16129032258064516
1345,0608 OB-STR-CTX Inh IMN_3,0168 OB-STR-CTX Inh IMN_3,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,GABA,13,0.5332731,0.0,0.07692307692307693
1346,0620 OB-STR-CTX Inh IMN_5,0170 OB-STR-CTX Inh IMN_5,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,,9,0.0,0.0,0.0
1347,0612 OB-STR-CTX Inh IMN_4,0169 OB-STR-CTX Inh IMN_4,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,,1308,0.45924404,0.0,0.06422018348623854
1348,0613 OB-STR-CTX Inh IMN_4,0169 OB-STR-CTX Inh IMN_4,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,GABA,63,1.7718555,0.0,0.25396825396825395
1349,0614 OB-STR-CTX Inh IMN_4,0169 OB-STR-CTX Inh IMN_4,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,GABA,141,0.8257072,0.0,0.12056737588652482
1350,0605 OB-STR-CTX Inh IMN_2,0167 OB-STR-CTX Inh IMN_2,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,GABA,720,0.40480864,0.0,0.05555555555555555
1351,0606 OB-STR-CTX Inh IMN_2,0167 OB-STR-CTX Inh IMN_2,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,GABA,72,1.072503,0.0,0.16666666666666666
1352,0615 OB-STR-CTX Inh IMN_4,0169 OB-STR-CTX Inh IMN_4,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,GABA,98,0.2014456,0.0,0.030612244897959183
1353,0603 OB-STR-CTX Inh IMN_2,0167 OB-STR-CTX Inh IMN_2,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,GABA,321,0.589275,0.0,0.08722741433021806
1354,0604 OB-STR-CTX Inh IMN_2,0167 OB-STR-CTX Inh IMN_2,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,GABA,167,2.2511437,0.0,0.3413173652694611
1355,0601 OB-STR-CTX Inh IMN_2,0167 OB-STR-CTX Inh IMN_2,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,GABA,144,0.73941624,0.0,0.10416666666666667
1356,0602 OB-STR-CTX Inh IMN_2,0167 OB-STR-CTX Inh IMN_2,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,GABA,40,0.5666789,0.0,0.075
1357,0593 OB-STR-CTX Inh IMN_1,0166 OB-STR-CTX Inh IMN_1,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,,2,3.5307436,3.5307436,0.5
1358,0621 OB-STR-CTX Inh IMN_6,0171 OB-STR-CTX Inh IMN_6,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,GABA,1,0.0,0.0,0.0
1359,0609 OB-STR-CTX Inh IMN_3,0168 OB-STR-CTX Inh IMN_3,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,GABA,101,0.44851542,0.0,0.0594059405940594
1360,0594 OB-STR-CTX Inh IMN_1,0166 OB-STR-CTX Inh IMN_1,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,,19,3.4566746,5.6779523,0.5263157894736842
1361,0610 OB-STR-CTX Inh IMN_3,0168 OB-STR-CTX Inh IMN_3,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,GABA,3,0.0,0.0,0.0
1363,0511 DG-PIR Ex IMN_1,0140 DG-PIR Ex IMN_1,038 DG-PIR Ex IMN,04 DG-IMN Glut,Glut,5,1.5962794,0.0,0.2
1364,0595 OB-STR-CTX Inh IMN_1,0166 OB-STR-CTX Inh IMN_1,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,,3,5.0724874,6.579185,0.6666666666666666
1365,0596 OB-STR-CTX Inh IMN_1,0166 OB-STR-CTX Inh IMN_1,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,,4,5.257696,6.592898,0.75
1366,0597 OB-STR-CTX Inh IMN_1,0166 OB-STR-CTX Inh IMN_1,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,,28,1.2902405,0.0,0.17857142857142858
1367,0598 OB-STR-CTX Inh IMN_1,0166 OB-STR-CTX Inh IMN_1,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,,14,4.1171966,6.715714,0.5714285714285714
1368,0599 OB-STR-CTX Inh IMN_1,0166 OB-STR-CTX Inh IMN_1,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,,11,2.1625936,0.0,0.2727272727272727
1369,0600 OB-STR-CTX Inh IMN_1,0166 OB-STR-CTX Inh IMN_1,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,GABA,52,1.8523546,0.0,0.28846153846153844
1370,0607 OB-STR-CTX Inh IMN_2,0167 OB-STR-CTX Inh IMN_2,045 OB-STR-CTX Inh IMN,05 OB-IMN GABA,GABA,349,0.44022363,0.0,0.06303724928366762
1373,0590 OB Dopa-Gaba_2,0163 OB Dopa-Gaba_2,044 OB Dopa-Gaba,05 OB-IMN GABA,GABA,11,3.280986,0.0,0.45454545454545453
1374,0579 OB-mi Frmd7 Gaba_1,0161 OB-mi Frmd7 Gaba_1,043 OB-mi Frmd7 Gaba,05 OB-IMN GABA,GABA,155,1.8504503,0.0,0.3161290322580645
1375,0580 OB-mi Frmd7 Gaba_1,0161 OB-mi Frmd7 Gaba_1,043 OB-mi Frmd7 Gaba,05 OB-IMN GABA,GABA,119,2.391714,0.0,0.36134453781512604
1376,0581 OB-mi Frmd7 Gaba_1,0161 OB-mi Frmd7 Gaba_1,043 OB-mi Frmd7 Gaba,05 OB-IMN GABA,GABA,93,2.5850875,0.0,0.3763440860215054
1377,0585 OB Dopa-Gaba_1,0162 OB Dopa-Gaba_1,044 OB Dopa-Gaba,05 OB-IMN GABA,Dopa,17,4.5513425,6.010599,0.7058823529411765
1378,0591 OB Dopa-Gaba_3,0164 OB Dopa-Gaba_3,044 OB Dopa-Gaba,05 OB-IMN GABA,Glut-GABA,24,1.9302998,0.0,0.2916666666666667
1379,0575 OB-out Frmd7 Gaba_2,0159 OB-out Frmd7 Gaba_2,042 OB-out Frmd7 Gaba,05 OB-IMN GABA,GABA,134,0.4540157,0.0,0.06716417910447761
1380,0576 OB-out Frmd7 Gaba_2,0159 OB-out Frmd7 Gaba_2,042 OB-out Frmd7 Gaba,05 OB-IMN GABA,GABA,75,0.29939783,0.0,0.04
1381,0577 OB-out Frmd7 Gaba_2,0159 OB-out Frmd7 Gaba_2,042 OB-out Frmd7 Gaba,05 OB-IMN GABA,GABA,129,1.0219585,0.0,0.14728682170542637
1382,0578 OB-out Frmd7 Gaba_3,0160 OB-out Frmd7 Gaba_3,042 OB-out Frmd7 Gaba,05 OB-IMN GABA,GABA,141,0.29918247,0.0,0.0425531914893617
1383,0568 OB-out Frmd7 Gaba_1,0158 OB-out Frmd7 Gaba_1,042 OB-out Frmd7 Gaba,05 OB-IMN GABA,GABA,291,0.55891156,0.0,0.0859106529209622
1384,0569 OB-out Frmd7 Gaba_1,0158 OB-out Frmd7 Gaba_1,042 OB-out Frmd7 Gaba,05 OB-IMN GABA,GABA,899,0.7078786,0.0,0.09899888765294772
1385,0571 OB-out Frmd7 Gaba_1,0158 OB-out Frmd7 Gaba_1,042 OB-out Frmd7 Gaba,05 OB-IMN GABA,GABA,1021,0.90263367,0.0,0.12242899118511263
1386,0572 OB-out Frmd7 Gaba_1,0158 OB-out Frmd7 Gaba_1,042 OB-out Frmd7 Gaba,05 OB-IMN GABA,GABA,750,1.4368563,0.0,0.21333333333333335
1387,0573 OB-out Frmd7 Gaba_1,0158 OB-out Frmd7 Gaba_1,042 OB-out Frmd7 Gaba,05 OB-IMN GABA,GABA,399,0.6046463,0.0,0.08521303258145363
1388,0574 OB-out Frmd7 Gaba_1,0158 OB-out Frmd7 Gaba_1,042 OB-out Frmd7 Gaba,05 OB-IMN GABA,GABA,264,0.2959876,0.0,0.041666666666666664
1389,0592 OB Dopa-Gaba_4,0165 OB Dopa-Gaba_4,044 OB Dopa-Gaba,05 OB-IMN GABA,GABA,89,2.21764,0.0,0.34831460674157305
1390,0570 OB-out Frmd7 Gaba_1,0158 OB-out Frmd7 Gaba_1,042 OB-out Frmd7 Gaba,05 OB-IMN GABA,GABA,122,0.6498197,0.0,0.09836065573770492
1391,0587 OB Dopa-Gaba_1,0162 OB Dopa-Gaba_1,044 OB Dopa-Gaba,05 OB-IMN GABA,GABA,241,3.359189,5.2330413,0.5477178423236515
1392,0589 OB Dopa-Gaba_1,0162 OB Dopa-Gaba_1,044 OB Dopa-Gaba,05 OB-IMN GABA,Dopa,298,3.6280453,5.390717,0.5738255033557047
1393,0586 OB Dopa-Gaba_1,0162 OB Dopa-Gaba_1,044 OB Dopa-Gaba,05 OB-IMN GABA,Dopa,157,3.2723475,4.827337,0.5605095541401274
1394,0588 OB Dopa-Gaba_1,0162 OB Dopa-Gaba_1,044 OB Dopa-Gaba,05 OB-IMN GABA,GABA,31,3.3254266,4.8474636,0.5806451612903226
1395,0582 OB Dopa-Gaba_1,0162 OB Dopa-Gaba_1,044 OB Dopa-Gaba,05 OB-IMN GABA,Dopa,459,3.1304605,4.5861797,0.5054466230936819
1396,0583 OB Dopa-Gaba_1,0162 OB Dopa-Gaba_1,044 OB Dopa-Gaba,05 OB-IMN GABA,GABA,224,3.0987728,0.0,0.48214285714285715
1397,0584 OB Dopa-Gaba_1,0162 OB Dopa-Gaba_1,044 OB Dopa-Gaba,05 OB-IMN GABA,GABA,244,1.5895658,0.0,0.25
1470,2564 HY Gnrh1 Glut_1,0628 HY Gnrh1 Glut_1,142 HY Gnrh1 Glut,15 HY Gnrh1 Glut,Glut,1,6.3594403,6.3594403,1.0
1515,1552 BST-MPN Six3 Nrgn Gaba_5,0424 BST-MPN Six3 Nrgn Gaba_5,090 BST-MPN Six3 Nrgn Gaba,11 CNU-HYa GABA,GABA,1,0.0,0.0,0.0
1517,1556 BST-MPN Six3 Nrgn Gaba_5,0424 BST-MPN Six3 Nrgn Gaba_5,090 BST-MPN Six3 Nrgn Gaba,11 CNU-HYa GABA,GABA,3,4.651609,6.6821723,0.6666666666666666
1535,1557 BST-MPN Six3 Nrgn Gaba_5,0424 BST-MPN Six3 Nrgn Gaba_5,090 BST-MPN Six3 Nrgn Gaba,11 CNU-HYa GABA,GABA,1,4.8206816,4.8206816,1.0
1544,1413 BST-SI-AAA Six3 Slc22a3 Gaba_1,0394 BST-SI-AAA Six3 Slc22a3 Gaba_1,084 BST-SI-AAA Six3 Slc22a3 Gaba,11 CNU-HYa GABA,GABA,1,5.4877176,5.4877176,1.0
1744,1237 MEA-BST Sox6 Gaba_10,0346 MEA-BST Sox6 Gaba_10,073 MEA-BST Sox6 Gaba,11 CNU-HYa GABA,GABA,3,2.3004482,0.0,0.3333333333333333
1840,1320 SI-MA-ACB Ebf1 Bnc2 Gaba_2,0365 SI-MA-ACB Ebf1 Bnc2 Gaba_2,078 SI-MA-ACB Ebf1 Bnc2 Gaba,11 CNU-HYa GABA,GABA,1,6.693843,6.693843,1.0
2273,2049 COAa-PAA-MEA Barhl2 Glut_8,0516 COAa-PAA-MEA Barhl2 Glut_8,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,2,2.993411,2.993411,0.5
2467,2381 PVH-SO-PVa Otp Glut_4,0588 PVH-SO-PVa Otp Glut_4,133 PVH-SO-PVa Otp Glut,14 HY Glut,Glut,1,5.1589446,5.1589446,1.0
2484,2219 LHA-MEA Otp Glut_1,0542 LHA-MEA Otp Glut_1,122 LHA-MEA Otp Glut,13 CNU-HYa Glut,Glut,1,5.0583887,5.0583887,1.0
2488,2212 MEA-BST Otp Zic2 Glut_1,0539 MEA-BST Otp Zic2 Glut_1,121 MEA-BST Otp Zic2 Glut,13 CNU-HYa Glut,Glut,1,6.122407,6.122407,1.0
2505,2210 MEA-BST Otp Zic2 Glut_1,0539 MEA-BST Otp Zic2 Glut_1,121 MEA-BST Otp Zic2 Glut,13 CNU-HYa Glut,Glut,2,3.0497031,3.0497031,0.5
2532,2041 COAa-PAA-MEA Barhl2 Glut_7,0515 COAa-PAA-MEA Barhl2 Glut_7,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,4,5.401307,5.6638126,1.0
2533,2217 MEA-BST Otp Zic2 Glut_3,0541 MEA-BST Otp Zic2 Glut_3,121 MEA-BST Otp Zic2 Glut,13 CNU-HYa Glut,Glut,2,0.0,0.0,0.0
2535,2043 COAa-PAA-MEA Barhl2 Glut_7,0515 COAa-PAA-MEA Barhl2 Glut_7,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,4,4.338371,5.349473,0.75
2536,2044 COAa-PAA-MEA Barhl2 Glut_7,0515 COAa-PAA-MEA Barhl2 Glut_7,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,1,6.593212,6.593212,1.0
2542,2015 COAa-PAA-MEA Barhl2 Glut_1,0509 COAa-PAA-MEA Barhl2 Glut_1,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,23,2.4353044,0.0,0.391304347826087
2543,2048 COAa-PAA-MEA Barhl2 Glut_7,0515 COAa-PAA-MEA Barhl2 Glut_7,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,1,6.6989303,6.6989303,1.0
2547,2000 MEA-COA-BMA Ccdc42 Glut_1,0505 MEA-COA-BMA Ccdc42 Glut_1,113 MEA-COA-BMA Ccdc42 Glut,13 CNU-HYa Glut,Glut,12,3.0453835,2.6356542,0.5
2548,0206 MEA Slc17a7 Glut_2,0056 MEA Slc17a7 Glut_2,012 MEA Slc17a7 Glut,01 IT-ET Glut,Glut,15,2.1723166,0.0,0.4
2549,2001 MEA-COA-BMA Ccdc42 Glut_1,0505 MEA-COA-BMA Ccdc42 Glut_1,113 MEA-COA-BMA Ccdc42 Glut,13 CNU-HYa Glut,Glut,2,0.0,0.0,0.0
2550,2002 MEA-COA-BMA Ccdc42 Glut_1,0505 MEA-COA-BMA Ccdc42 Glut_1,113 MEA-COA-BMA Ccdc42 Glut,13 CNU-HYa Glut,Glut,1,0.0,0.0,0.0
2551,2004 MEA-COA-BMA Ccdc42 Glut_2,0506 MEA-COA-BMA Ccdc42 Glut_2,113 MEA-COA-BMA Ccdc42 Glut,13 CNU-HYa Glut,Glut,9,5.058346,5.8217545,0.8888888888888888
2552,2003 MEA-COA-BMA Ccdc42 Glut_1,0505 MEA-COA-BMA Ccdc42 Glut_1,113 MEA-COA-BMA Ccdc42 Glut,13 CNU-HYa Glut,Glut,6,3.7246163,5.105457,0.6666666666666666
2553,2010 MEA-COA-BMA Ccdc42 Glut_4,0508 MEA-COA-BMA Ccdc42 Glut_4,113 MEA-COA-BMA Ccdc42 Glut,13 CNU-HYa Glut,Glut,18,2.8438873,2.3224046,0.5
2554,2011 MEA-COA-BMA Ccdc42 Glut_4,0508 MEA-COA-BMA Ccdc42 Glut_4,113 MEA-COA-BMA Ccdc42 Glut,13 CNU-HYa Glut,Glut,18,3.3656342,4.843713,0.6111111111111112
2555,2053 COAa-PAA-MEA Barhl2 Glut_9,0517 COAa-PAA-MEA Barhl2 Glut_9,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,2,2.8649828,2.8649828,0.5
2556,2016 COAa-PAA-MEA Barhl2 Glut_1,0509 COAa-PAA-MEA Barhl2 Glut_1,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,6,5.706894,5.938172,1.0
2557,2017 COAa-PAA-MEA Barhl2 Glut_1,0509 COAa-PAA-MEA Barhl2 Glut_1,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,11,2.7003908,0.0,0.45454545454545453
