cluster_alias,cluster,supertype,subclass,class,neurotransmitter,n_cells,mean_Kif13a,median_Kif13a,fraction_expressing
3003,4768 LDT-PCG St18 Gaba_1,1067 LDT-PCG St18 Gaba_1,276 LDT-PCG St18 Gaba,26 P GABA,GABA,41,3.8775613,5.282296,0.6097560975609756
3004,4620 CS-RPO Meis2 Gaba_3,1033 CS-RPO Meis2 Gaba_3,263 CS-RPO Meis2 Gaba,26 P GABA,GABA,33,5.572724,6.357977,0.8787878787878788
3005,4621 CS-RPO Meis2 Gaba_3,1033 CS-RPO Meis2 Gaba_3,263 CS-RPO Meis2 Gaba,26 P GABA,Glut-GABA,28,5.338404,5.975205,0.8571428571428571
3007,3829 IPN Otp Crisp1 Gaba_1,0877 IPN Otp Crisp1 Gaba_1,214 IPN Otp Crisp1 Gaba,20 MB GABA,GABA,1,6.247536,6.247536,1.0
3008,3832 IPN Otp Crisp1 Gaba_2,0878 IPN Otp Crisp1 Gaba_2,214 IPN Otp Crisp1 Gaba,20 MB GABA,GABA,3,3.8808753,4.795353,0.6666666666666666
3009,3833 IPN Otp Crisp1 Gaba_2,0878 IPN Otp Crisp1 Gaba_2,214 IPN Otp Crisp1 Gaba,20 MB GABA,GABA,2,3.7842314,3.7842314,0.5
3010,3834 IPN Otp Crisp1 Gaba_2,0878 IPN Otp Crisp1 Gaba_2,214 IPN Otp Crisp1 Gaba,20 MB GABA,GABA,11,6.350656,6.2428117,1.0
3012,3830 IPN Otp Crisp1 Gaba_1,0877 IPN Otp Crisp1 Gaba_1,214 IPN Otp Crisp1 Gaba,20 MB GABA,GABA,4,6.471483,6.309351,1.0
3014,3831 IPN Otp Crisp1 Gaba_2,0878 IPN Otp Crisp1 Gaba_2,214 IPN Otp Crisp1 Gaba,20 MB GABA,GABA,68,4.6843996,6.037631,0.7205882352941176
3015,3999 LDT-PCG Vsx2 Lhx4 Glut_5,0910 LDT-PCG Vsx2 Lhx4 Glut_5,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,32,4.281723,5.3016744,0.71875
3017,3993 LDT-PCG Vsx2 Lhx4 Glut_4,0909 LDT-PCG Vsx2 Lhx4 Glut_4,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,3,4.9691195,7.4478235,0.6666666666666666
3018,3985 LDT-PCG Vsx2 Lhx4 Glut_2,0907 LDT-PCG Vsx2 Lhx4 Glut_2,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,47,4.788305,5.968158,0.7659574468085106
3019,3980 LDT-PCG Vsx2 Lhx4 Glut_2,0907 LDT-PCG Vsx2 Lhx4 Glut_2,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,65,4.9236913,5.792227,0.8
3020,3981 LDT-PCG Vsx2 Lhx4 Glut_2,0907 LDT-PCG Vsx2 Lhx4 Glut_2,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,91,4.1865726,5.800267,0.6813186813186813
3021,3987 LDT-PCG Vsx2 Lhx4 Glut_3,0908 LDT-PCG Vsx2 Lhx4 Glut_3,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,106,3.7073388,5.0745115,0.6509433962264151
3022,3988 LDT-PCG Vsx2 Lhx4 Glut_3,0908 LDT-PCG Vsx2 Lhx4 Glut_3,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,179,4.612158,5.942165,0.7262569832402235
3023,4000 LDT-PCG Vsx2 Lhx4 Glut_5,0910 LDT-PCG Vsx2 Lhx4 Glut_5,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,57,5.554253,6.172099,0.8771929824561403
3024,3989 LDT-PCG Vsx2 Lhx4 Glut_3,0908 LDT-PCG Vsx2 Lhx4 Glut_3,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,146,4.008482,5.3447456,0.684931506849315
3025,3990 LDT-PCG Vsx2 Lhx4 Glut_3,0908 LDT-PCG Vsx2 Lhx4 Glut_3,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,79,4.009465,5.4129257,0.6835443037974683
3026,3982 LDT-PCG Vsx2 Lhx4 Glut_2,0907 LDT-PCG Vsx2 Lhx4 Glut_2,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,20,5.12262,5.87862,0.8
3028,3995 LDT-PCG Vsx2 Lhx4 Glut_4,0909 LDT-PCG Vsx2 Lhx4 Glut_4,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,3,6.42754,6.256639,1.0
3031,3974 LDT-PCG Vsx2 Lhx4 Glut_1,0906 LDT-PCG Vsx2 Lhx4 Glut_1,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,9,4.9681764,5.7219787,0.7777777777777778
3032,3975 LDT-PCG Vsx2 Lhx4 Glut_1,0906 LDT-PCG Vsx2 Lhx4 Glut_1,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,11,2.7035384,0.0,0.45454545454545453
3033,3976 LDT-PCG Vsx2 Lhx4 Glut_1,0906 LDT-PCG Vsx2 Lhx4 Glut_1,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,9,4.717626,5.7456446,0.7777777777777778
3035,4009 LDT-PCG Vsx2 Lhx4 Glut_7,0912 LDT-PCG Vsx2 Lhx4 Glut_7,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,45,4.470156,5.5336046,0.7555555555555555
3036,4010 LDT-PCG Vsx2 Lhx4 Glut_7,0912 LDT-PCG Vsx2 Lhx4 Glut_7,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,42,4.412958,5.6605062,0.7380952380952381
3037,3977 LDT-PCG Vsx2 Lhx4 Glut_1,0906 LDT-PCG Vsx2 Lhx4 Glut_1,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,88,4.999546,6.2691584,0.7727272727272727
3038,3983 LDT-PCG Vsx2 Lhx4 Glut_2,0907 LDT-PCG Vsx2 Lhx4 Glut_2,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,73,3.9931026,5.4896994,0.6438356164383562
3039,4006 LDT-PCG Vsx2 Lhx4 Glut_6,0911 LDT-PCG Vsx2 Lhx4 Glut_6,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,457,4.5527797,5.7033176,0.7199124726477024
3040,4007 LDT-PCG Vsx2 Lhx4 Glut_6,0911 LDT-PCG Vsx2 Lhx4 Glut_6,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,19,5.5280166,6.335525,0.8421052631578947
3041,4011 LDT-PCG Vsx2 Lhx4 Glut_7,0912 LDT-PCG Vsx2 Lhx4 Glut_7,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,54,5.6654963,6.2702045,0.9074074074074074
3042,4012 LDT-PCG Vsx2 Lhx4 Glut_7,0912 LDT-PCG Vsx2 Lhx4 Glut_7,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,146,4.4600863,5.9589357,0.678082191780822
3043,4013 LDT-PCG Vsx2 Lhx4 Glut_7,0912 LDT-PCG Vsx2 Lhx4 Glut_7,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,40,5.72272,6.523727,0.875
3044,3998 LDT-PCG Vsx2 Lhx4 Glut_4,0909 LDT-PCG Vsx2 Lhx4 Glut_4,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,1,0.0,0.0,0.0
3045,3978 LDT-PCG Vsx2 Lhx4 Glut_1,0906 LDT-PCG Vsx2 Lhx4 Glut_1,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,141,4.0321064,5.490629,0.6312056737588653
3046,3991 LDT-PCG Vsx2 Lhx4 Glut_3,0908 LDT-PCG Vsx2 Lhx4 Glut_3,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,132,3.8430371,5.511194,0.6060606060606061
3047,4015 LDT-PCG Vsx2 Lhx4 Glut_8,0913 LDT-PCG Vsx2 Lhx4 Glut_8,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,9,5.904568,6.7302947,0.8888888888888888
3048,4001 LDT-PCG Vsx2 Lhx4 Glut_5,0910 LDT-PCG Vsx2 Lhx4 Glut_5,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,81,4.1293287,5.691258,0.6419753086419753
3049,4002 LDT-PCG Vsx2 Lhx4 Glut_5,0910 LDT-PCG Vsx2 Lhx4 Glut_5,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,64,5.0147004,5.911196,0.8125
3050,4003 LDT-PCG Vsx2 Lhx4 Glut_5,0910 LDT-PCG Vsx2 Lhx4 Glut_5,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,63,5.0581903,5.9658856,0.8253968253968254
3051,4004 LDT-PCG Vsx2 Lhx4 Glut_5,0910 LDT-PCG Vsx2 Lhx4 Glut_5,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,69,4.7297354,6.206198,0.7391304347826086
3052,4014 LDT-PCG Vsx2 Lhx4 Glut_7,0912 LDT-PCG Vsx2 Lhx4 Glut_7,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,96,4.7635016,5.9241567,0.78125
3053,4008 LDT-PCG Vsx2 Lhx4 Glut_6,0911 LDT-PCG Vsx2 Lhx4 Glut_6,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,58,4.459611,6.1299577,0.6724137931034483
3054,3984 LDT-PCG Vsx2 Lhx4 Glut_2,0907 LDT-PCG Vsx2 Lhx4 Glut_2,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,37,4.312216,5.43707,0.7297297297297297
3055,3979 LDT-PCG Vsx2 Lhx4 Glut_1,0906 LDT-PCG Vsx2 Lhx4 Glut_1,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,61,5.2560244,6.2142544,0.819672131147541
3056,3986 LDT-PCG Vsx2 Lhx4 Glut_2,0907 LDT-PCG Vsx2 Lhx4 Glut_2,221 LDT-PCG Vsx2 Lhx4 Glut,23 P Glut,Glut,235,4.2309885,5.5425687,0.676595744680851
3057,4110 PCG-PRNr Vsx2 Nkx6-1 Glut_3,0927 PCG-PRNr Vsx2 Nkx6-1 Glut_3,224 PCG-PRNr Vsx2 Nkx6-1 Glut,23 P Glut,Glut,93,5.2430644,6.220628,0.8279569892473119
3059,4111 PCG-PRNr Vsx2 Nkx6-1 Glut_3,0927 PCG-PRNr Vsx2 Nkx6-1 Glut_3,224 PCG-PRNr Vsx2 Nkx6-1 Glut,23 P Glut,Glut,111,4.1832376,5.356258,0.6756756756756757
3060,4112 PCG-PRNr Vsx2 Nkx6-1 Glut_3,0927 PCG-PRNr Vsx2 Nkx6-1 Glut_3,224 PCG-PRNr Vsx2 Nkx6-1 Glut,23 P Glut,Glut,83,4.835639,5.9368525,0.7590361445783133
3061,4116 PCG-PRNr Vsx2 Nkx6-1 Glut_4,0928 PCG-PRNr Vsx2 Nkx6-1 Glut_4,224 PCG-PRNr Vsx2 Nkx6-1 Glut,23 P Glut,Glut,172,4.8744097,5.937962,0.7848837209302325
3063,4181 IPN-LDT Vsx2 Nkx6-1 Glut_2,0947 IPN-LDT Vsx2 Nkx6-1 Glut_2,231 IPN-LDT Vsx2 Nkx6-1 Glut,23 P Glut,Glut,6,3.6510365,4.779706,0.6666666666666666
3064,4179 IPN-LDT Vsx2 Nkx6-1 Glut_1,0946 IPN-LDT Vsx2 Nkx6-1 Glut_1,231 IPN-LDT Vsx2 Nkx6-1 Glut,23 P Glut,Glut,1,5.724889,5.724889,1.0
3065,4180 IPN-LDT Vsx2 Nkx6-1 Glut_1,0946 IPN-LDT Vsx2 Nkx6-1 Glut_1,231 IPN-LDT Vsx2 Nkx6-1 Glut,23 P Glut,Glut,1,0.0,0.0,0.0
3066,4182 IPN-LDT Vsx2 Nkx6-1 Glut_2,0947 IPN-LDT Vsx2 Nkx6-1 Glut_2,231 IPN-LDT Vsx2 Nkx6-1 Glut,23 P Glut,Glut,1,0.0,0.0,0.0
3068,4183 IPN-LDT Vsx2 Nkx6-1 Glut_2,0947 IPN-LDT Vsx2 Nkx6-1 Glut_2,231 IPN-LDT Vsx2 Nkx6-1 Glut,23 P Glut,Glut,1,6.7572436,6.7572436,1.0
3069,4184 IPN-LDT Vsx2 Nkx6-1 Glut_2,0947 IPN-LDT Vsx2 Nkx6-1 Glut_2,231 IPN-LDT Vsx2 Nkx6-1 Glut,23 P Glut,Glut,1,5.9100876,5.9100876,1.0
3070,4103 PCG-PRNr Vsx2 Nkx6-1 Glut_2,0926 PCG-PRNr Vsx2 Nkx6-1 Glut_2,224 PCG-PRNr Vsx2 Nkx6-1 Glut,23 P Glut,Glut,246,4.651938,5.671031,0.7682926829268293
3071,4104 PCG-PRNr Vsx2 Nkx6-1 Glut_2,0926 PCG-PRNr Vsx2 Nkx6-1 Glut_2,224 PCG-PRNr Vsx2 Nkx6-1 Glut,23 P Glut,Glut,43,5.129649,5.6684003,0.8372093023255814
3072,4105 PCG-PRNr Vsx2 Nkx6-1 Glut_2,0926 PCG-PRNr Vsx2 Nkx6-1 Glut_2,224 PCG-PRNr Vsx2 Nkx6-1 Glut,23 P Glut,Glut,21,5.5217443,6.1177278,0.8571428571428571
3073,4113 PCG-PRNr Vsx2 Nkx6-1 Glut_3,0927 PCG-PRNr Vsx2 Nkx6-1 Glut_3,224 PCG-PRNr Vsx2 Nkx6-1 Glut,23 P Glut,Glut,65,4.322237,5.7209287,0.6615384615384615
3075,4177 IPN-LDT Vsx2 Nkx6-1 Glut_1,0946 IPN-LDT Vsx2 Nkx6-1 Glut_1,231 IPN-LDT Vsx2 Nkx6-1 Glut,23 P Glut,Glut,1,5.1260357,5.1260357,1.0
3077,4114 PCG-PRNr Vsx2 Nkx6-1 Glut_3,0927 PCG-PRNr Vsx2 Nkx6-1 Glut_3,224 PCG-PRNr Vsx2 Nkx6-1 Glut,23 P Glut,Glut,40,4.3320875,5.5844345,0.725
3078,4106 PCG-PRNr Vsx2 Nkx6-1 Glut_2,0926 PCG-PRNr Vsx2 Nkx6-1 Glut_2,224 PCG-PRNr Vsx2 Nkx6-1 Glut,23 P Glut,Glut,55,5.499289,6.028856,0.8909090909090909
3081,4102 PCG-PRNr Vsx2 Nkx6-1 Glut_2,0926 PCG-PRNr Vsx2 Nkx6-1 Glut_2,224 PCG-PRNr Vsx2 Nkx6-1 Glut,23 P Glut,Glut,124,4.3075733,5.4357653,0.7258064516129032
3082,4115 PCG-PRNr Vsx2 Nkx6-1 Glut_3,0927 PCG-PRNr Vsx2 Nkx6-1 Glut_3,224 PCG-PRNr Vsx2 Nkx6-1 Glut,23 P Glut,Glut,76,3.54804,4.9115367,0.6052631578947368
3083,4107 PCG-PRNr Vsx2 Nkx6-1 Glut_2,0926 PCG-PRNr Vsx2 Nkx6-1 Glut_2,224 PCG-PRNr Vsx2 Nkx6-1 Glut,23 P Glut,Glut,92,4.757153,5.73775,0.7934782608695652
3084,4145 PB-PSV Phox2b Glut_1,0938 PB-PSV Phox2b Glut_1,227 PB-PSV Phox2b Glut,23 P Glut,Glut,30,3.7277343,5.099793,0.6
3090,4190 LDT Vsx2 Nkx6-1 Nfib Glut_1,0948 LDT Vsx2 Nkx6-1 Nfib Glut_1,232 LDT Vsx2 Nkx6-1 Nfib Glut,23 P Glut,Glut,1,0.0,0.0,0.0
3092,4187 LDT Vsx2 Nkx6-1 Nfib Glut_1,0948 LDT Vsx2 Nkx6-1 Nfib Glut_1,232 LDT Vsx2 Nkx6-1 Nfib Glut,23 P Glut,Glut,2,3.4427104,3.4427104,0.5
3093,4191 LDT Vsx2 Nkx6-1 Nfib Glut_1,0948 LDT Vsx2 Nkx6-1 Nfib Glut_1,232 LDT Vsx2 Nkx6-1 Nfib Glut,23 P Glut,Glut,1,4.64235,4.64235,1.0
3094,4134 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_4,0934 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_4,225 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut,23 P Glut,Glut,12,3.1015642,2.725118,0.5
3095,4132 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_3,0933 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_3,225 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut,23 P Glut,Glut,73,4.931716,5.770428,0.8082191780821918
3096,4133 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_3,0933 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_3,225 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut,23 P Glut,Glut,173,4.579349,5.5397387,0.7398843930635838
3097,4130 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_2,0932 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_2,225 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut,23 P Glut,Glut,40,3.5481064,5.2216406,0.575
3098,4123 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_1,0931 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_1,225 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut,23 P Glut,Glut,37,5.3166428,6.330081,0.8108108108108109
3099,4124 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_1,0931 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_1,225 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut,23 P Glut,Glut,146,4.7100806,6.0630927,0.7191780821917808
3100,4100 PCG-PRNr Vsx2 Nkx6-1 Glut_1,0925 PCG-PRNr Vsx2 Nkx6-1 Glut_1,224 PCG-PRNr Vsx2 Nkx6-1 Glut,23 P Glut,Glut,71,4.6442285,5.7742276,0.7746478873239436
3101,4101 PCG-PRNr Vsx2 Nkx6-1 Glut_1,0925 PCG-PRNr Vsx2 Nkx6-1 Glut_1,224 PCG-PRNr Vsx2 Nkx6-1 Glut,23 P Glut,Glut,77,4.7465034,5.6371293,0.8051948051948052
3102,4125 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_1,0931 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_1,225 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut,23 P Glut,Glut,115,4.8990364,6.2390575,0.7565217391304347
3103,4127 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_2,0932 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_2,225 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut,23 P Glut,Glut,51,3.9297488,5.0748158,0.6470588235294118
3104,4128 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_2,0932 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_2,225 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut,23 P Glut,Glut,26,5.008424,6.3137035,0.7692307692307693
3105,4129 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_2,0932 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_2,225 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut,23 P Glut,Glut,104,4.8158307,5.8216963,0.7788461538461539
3107,4135 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_4,0934 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_4,225 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut,23 P Glut,Glut,42,4.147086,5.4800453,0.6666666666666666
3108,4117 PCG-PRNr Vsx2 Nkx6-1 Glut_5,0929 PCG-PRNr Vsx2 Nkx6-1 Glut_5,224 PCG-PRNr Vsx2 Nkx6-1 Glut,23 P Glut,Glut,9,5.7969537,6.1952024,1.0
3109,4118 PCG-PRNr Vsx2 Nkx6-1 Glut_5,0929 PCG-PRNr Vsx2 Nkx6-1 Glut_5,224 PCG-PRNr Vsx2 Nkx6-1 Glut,23 P Glut,Glut,20,5.060362,5.8802767,0.8
3110,4126 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_2,0932 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_2,225 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut,23 P Glut,Glut,33,4.2301598,5.8661966,0.6666666666666666
3111,4131 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_2,0932 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_2,225 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut,23 P Glut,Glut,138,3.9191635,5.530344,0.6304347826086957
3112,4119 PCG-PRNr Vsx2 Nkx6-1 Glut_5,0929 PCG-PRNr Vsx2 Nkx6-1 Glut_5,224 PCG-PRNr Vsx2 Nkx6-1 Glut,23 P Glut,Glut,5,6.030015,6.3097205,1.0
3113,4120 PCG-PRNr Vsx2 Nkx6-1 Glut_5,0929 PCG-PRNr Vsx2 Nkx6-1 Glut_5,224 PCG-PRNr Vsx2 Nkx6-1 Glut,23 P Glut,Glut,22,5.1588583,5.8701963,0.8636363636363636
3116,4948 MV-SPIV-PRP Dmbx1 Gly-Gaba_3,1101 MV-SPIV-PRP Dmbx1 Gly-Gaba_3,287 MV-SPIV-PRP Dmbx1 Gly-Gaba,27 MY GABA,GABA-Glyc,28,3.8700347,5.611519,0.6071428571428571
3119,3529 PAG-MRN-RN Foxa2 Gaba_4,0817 PAG-MRN-RN Foxa2 Gaba_4,199 PAG-MRN-RN Foxa2 Gaba,20 MB GABA,GABA,1,0.0,0.0,0.0
3122,3550 PAG-ND-PCG Onecut1 Gaba_3,0820 PAG-ND-PCG Onecut1 Gaba_3,200 PAG-ND-PCG Onecut1 Gaba,20 MB GABA,GABA,113,4.7955976,5.957963,0.7699115044247787
3123,3547 PAG-ND-PCG Onecut1 Gaba_2,0819 PAG-ND-PCG Onecut1 Gaba_2,200 PAG-ND-PCG Onecut1 Gaba,20 MB GABA,GABA,97,5.4309554,6.1125793,0.8556701030927835
3124,3551 PAG-ND-PCG Onecut1 Gaba_3,0820 PAG-ND-PCG Onecut1 Gaba_3,200 PAG-ND-PCG Onecut1 Gaba,20 MB GABA,GABA,65,5.4124613,5.909193,0.8615384615384616
3125,3543 PAG-ND-PCG Onecut1 Gaba_2,0819 PAG-ND-PCG Onecut1 Gaba_2,200 PAG-ND-PCG Onecut1 Gaba,20 MB GABA,GABA,26,4.8083467,5.660588,0.8461538461538461
3126,3548 PAG-ND-PCG Onecut1 Gaba_2,0819 PAG-ND-PCG Onecut1 Gaba_2,200 PAG-ND-PCG Onecut1 Gaba,20 MB GABA,GABA,48,5.036808,5.645189,0.8541666666666666
3127,3549 PAG-ND-PCG Onecut1 Gaba_2,0819 PAG-ND-PCG Onecut1 Gaba_2,200 PAG-ND-PCG Onecut1 Gaba,20 MB GABA,GABA,113,5.108504,6.199786,0.7876106194690266
3128,3538 PAG-ND-PCG Onecut1 Gaba_1,0818 PAG-ND-PCG Onecut1 Gaba_1,200 PAG-ND-PCG Onecut1 Gaba,20 MB GABA,GABA,4,4.3959236,5.2692432,0.75
3132,3552 PAG-ND-PCG Onecut1 Gaba_3,0820 PAG-ND-PCG Onecut1 Gaba_3,200 PAG-ND-PCG Onecut1 Gaba,20 MB GABA,GABA,186,5.301414,5.9640684,0.8655913978494624
3133,3539 PAG-ND-PCG Onecut1 Gaba_1,0818 PAG-ND-PCG Onecut1 Gaba_1,200 PAG-ND-PCG Onecut1 Gaba,20 MB GABA,GABA,5,5.94636,5.628869,1.0
3134,4746 LDT-PCG-CS Gata3 Lhx1 Gaba_5,1060 LDT-PCG-CS Gata3 Lhx1 Gaba_5,272 LDT-PCG-CS Gata3 Lhx1 Gaba,26 P GABA,GABA,37,5.276671,6.339907,0.8378378378378378
3135,3544 PAG-ND-PCG Onecut1 Gaba_2,0819 PAG-ND-PCG Onecut1 Gaba_2,200 PAG-ND-PCG Onecut1 Gaba,20 MB GABA,GABA,37,4.803109,5.7307034,0.7837837837837838
3136,3545 PAG-ND-PCG Onecut1 Gaba_2,0819 PAG-ND-PCG Onecut1 Gaba_2,200 PAG-ND-PCG Onecut1 Gaba,20 MB GABA,GABA,50,4.885781,5.3013554,0.82
3137,3461 SNr Six3 Gaba_1,0806 SNr Six3 Gaba_1,197 SNr Six3 Gaba,20 MB GABA,GABA,1,5.651969,5.651969,1.0
3142,3524 PAG-MRN-RN Foxa2 Gaba_3,0816 PAG-MRN-RN Foxa2 Gaba_3,199 PAG-MRN-RN Foxa2 Gaba,20 MB GABA,GABA,1,5.7885056,5.7885056,1.0
3144,3758 SCs Pax7 Nfia Gaba_4,0862 SCs Pax7 Nfia Gaba_4,209 SCs Pax7 Nfia Gaba,20 MB GABA,GABA,1,5.958571,5.958571,1.0
3145,3553 PAG-ND-PCG Onecut1 Gaba_4,0821 PAG-ND-PCG Onecut1 Gaba_4,200 PAG-ND-PCG Onecut1 Gaba,20 MB GABA,GABA,4,4.541992,5.2537413,0.75
3146,4730 NI-RPO Gata3 Nr4a2 Gaba_4,1055 NI-RPO Gata3 Nr4a2 Gaba_4,271 NI-RPO Gata3 Nr4a2 Gaba,26 P GABA,GABA,27,4.7054176,5.6269975,0.8148148148148148
3147,3554 PAG-ND-PCG Onecut1 Gaba_5,0822 PAG-ND-PCG Onecut1 Gaba_5,200 PAG-ND-PCG Onecut1 Gaba,20 MB GABA,GABA-Glyc,17,4.3036814,5.247877,0.7058823529411765
3150,3474 IC Six3 En2 Gaba_1,0807 IC Six3 En2 Gaba_1,198 IC Six3 En2 Gaba,20 MB GABA,GABA,1,5.7789154,5.7789154,1.0
3154,3534 PAG-ND-PCG Onecut1 Gaba_1,0818 PAG-ND-PCG Onecut1 Gaba_1,200 PAG-ND-PCG Onecut1 Gaba,20 MB GABA,GABA,1,6.7087035,6.7087035,1.0
3157,3540 PAG-ND-PCG Onecut1 Gaba_1,0818 PAG-ND-PCG Onecut1 Gaba_1,200 PAG-ND-PCG Onecut1 Gaba,20 MB GABA,GABA,1,5.882592,5.882592,1.0
3158,3546 PAG-ND-PCG Onecut1 Gaba_2,0819 PAG-ND-PCG Onecut1 Gaba_2,200 PAG-ND-PCG Onecut1 Gaba,20 MB GABA,GABA,24,4.654391,5.4626703,0.7916666666666666
3164,4732 NI-RPO Gata3 Nr4a2 Gaba_4,1055 NI-RPO Gata3 Nr4a2 Gaba_4,271 NI-RPO Gata3 Nr4a2 Gaba,26 P GABA,Glut-GABA,53,4.614152,5.688477,0.7924528301886793
3166,3556 PAG-ND-PCG Onecut1 Gaba_5,0822 PAG-ND-PCG Onecut1 Gaba_5,200 PAG-ND-PCG Onecut1 Gaba,20 MB GABA,GABA-Glyc,9,5.5671296,6.136292,1.0
3167,3555 PAG-ND-PCG Onecut1 Gaba_5,0822 PAG-ND-PCG Onecut1 Gaba_5,200 PAG-ND-PCG Onecut1 Gaba,20 MB GABA,GABA-Glyc,29,5.3479185,5.951013,0.8620689655172413
3168,3557 PAG-ND-PCG Onecut1 Gaba_5,0822 PAG-ND-PCG Onecut1 Gaba_5,200 PAG-ND-PCG Onecut1 Gaba,20 MB GABA,GABA-Glyc,27,4.2899265,5.1311316,0.7777777777777778
3171,3601 PRT Tcf7l2 Gaba_1,0829 PRT Tcf7l2 Gaba_1,202 PRT Tcf7l2 Gaba,20 MB GABA,GABA,25,4.5360203,5.376372,0.76
3172,3602 PRT Tcf7l2 Gaba_1,0829 PRT Tcf7l2 Gaba_1,202 PRT Tcf7l2 Gaba,20 MB GABA,GABA,2,2.9283385,2.9283385,0.5
