cluster_alias,cluster,supertype,subclass,class,neurotransmitter,n_cells,mean_Kif13a,median_Kif13a,fraction_expressing
2553,2010 MEA-COA-BMA Ccdc42 Glut_4,0508 MEA-COA-BMA Ccdc42 Glut_4,113 MEA-COA-BMA Ccdc42 Glut,13 CNU-HYa Glut,Glut,13,3.684092,5.263979,0.6153846153846154
2555,2053 COAa-PAA-MEA Barhl2 Glut_9,0517 COAa-PAA-MEA Barhl2 Glut_9,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,13,4.7966123,5.627716,0.7692307692307693
2556,2016 COAa-PAA-MEA Barhl2 Glut_1,0509 COAa-PAA-MEA Barhl2 Glut_1,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,1,0.0,0.0,0.0
2558,2018 COAa-PAA-MEA Barhl2 Glut_1,0509 COAa-PAA-MEA Barhl2 Glut_1,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,12,2.1703713,0.0,0.4166666666666667
2559,2019 COAa-PAA-MEA Barhl2 Glut_1,0509 COAa-PAA-MEA Barhl2 Glut_1,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,3,3.5382316,4.707289,0.6666666666666666
2560,2020 COAa-PAA-MEA Barhl2 Glut_1,0509 COAa-PAA-MEA Barhl2 Glut_1,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,9,4.7593923,5.262402,0.8888888888888888
2561,0207 MEA Slc17a7 Glut_2,0056 MEA Slc17a7 Glut_2,012 MEA Slc17a7 Glut,01 IT-ET Glut,Glut,2,0.0,0.0,0.0
2562,2005 MEA-COA-BMA Ccdc42 Glut_3,0507 MEA-COA-BMA Ccdc42 Glut_3,113 MEA-COA-BMA Ccdc42 Glut,13 CNU-HYa Glut,Glut,3,4.223465,6.146139,0.6666666666666666
2563,2008 MEA-COA-BMA Ccdc42 Glut_3,0507 MEA-COA-BMA Ccdc42 Glut_3,113 MEA-COA-BMA Ccdc42 Glut,13 CNU-HYa Glut,Glut,39,3.5911803,5.143787,0.6153846153846154
2564,2006 MEA-COA-BMA Ccdc42 Glut_3,0507 MEA-COA-BMA Ccdc42 Glut_3,113 MEA-COA-BMA Ccdc42 Glut,13 CNU-HYa Glut,Glut,124,3.2479374,4.784291,0.5806451612903226
2565,2007 MEA-COA-BMA Ccdc42 Glut_3,0507 MEA-COA-BMA Ccdc42 Glut_3,113 MEA-COA-BMA Ccdc42 Glut,13 CNU-HYa Glut,Glut,5,3.231612,4.516252,0.6
2567,2032 COAa-PAA-MEA Barhl2 Glut_4,0512 COAa-PAA-MEA Barhl2 Glut_4,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,32,3.3605947,4.6254854,0.625
2568,2021 COAa-PAA-MEA Barhl2 Glut_1,0509 COAa-PAA-MEA Barhl2 Glut_1,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,5,2.5768437,0.0,0.4
2569,2013 MEA-COA-BMA Ccdc42 Glut_4,0508 MEA-COA-BMA Ccdc42 Glut_4,113 MEA-COA-BMA Ccdc42 Glut,13 CNU-HYa Glut,Glut,5,3.985765,6.066419,0.6
2571,2012 MEA-COA-BMA Ccdc42 Glut_4,0508 MEA-COA-BMA Ccdc42 Glut_4,113 MEA-COA-BMA Ccdc42 Glut,13 CNU-HYa Glut,Glut,1,0.0,0.0,0.0
2573,2033 COAa-PAA-MEA Barhl2 Glut_4,0512 COAa-PAA-MEA Barhl2 Glut_4,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,25,3.0101092,4.5502586,0.52
2574,2038 COAa-PAA-MEA Barhl2 Glut_6,0514 COAa-PAA-MEA Barhl2 Glut_6,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,29,2.7347617,3.7428732,0.5862068965517241
2575,2039 COAa-PAA-MEA Barhl2 Glut_6,0514 COAa-PAA-MEA Barhl2 Glut_6,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,1,3.774545,3.774545,1.0
2576,2051 COAa-PAA-MEA Barhl2 Glut_8,0516 COAa-PAA-MEA Barhl2 Glut_8,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,2,5.0425053,5.0425053,1.0
2577,2052 COAa-PAA-MEA Barhl2 Glut_8,0516 COAa-PAA-MEA Barhl2 Glut_8,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,1,0.0,0.0,0.0
2578,2034 COAa-PAA-MEA Barhl2 Glut_4,0512 COAa-PAA-MEA Barhl2 Glut_4,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,8,2.2200208,0.0,0.375
2580,2023 COAa-PAA-MEA Barhl2 Glut_1,0509 COAa-PAA-MEA Barhl2 Glut_1,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,4,1.3604127,0.0,0.25
2581,2024 COAa-PAA-MEA Barhl2 Glut_2,0510 COAa-PAA-MEA Barhl2 Glut_2,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,14,1.2965946,0.0,0.2857142857142857
2582,2025 COAa-PAA-MEA Barhl2 Glut_2,0510 COAa-PAA-MEA Barhl2 Glut_2,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,23,2.9042084,4.3810444,0.5652173913043478
2583,2026 COAa-PAA-MEA Barhl2 Glut_2,0510 COAa-PAA-MEA Barhl2 Glut_2,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,42,1.4560297,0.0,0.30952380952380953
2584,2040 COAa-PAA-MEA Barhl2 Glut_6,0514 COAa-PAA-MEA Barhl2 Glut_6,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,181,2.6978815,3.8316233,0.585635359116022
2585,2035 COAa-PAA-MEA Barhl2 Glut_5,0513 COAa-PAA-MEA Barhl2 Glut_5,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,49,2.9304883,4.2076364,0.5510204081632653
2586,2036 COAa-PAA-MEA Barhl2 Glut_5,0513 COAa-PAA-MEA Barhl2 Glut_5,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,85,2.7497857,3.8429136,0.5529411764705883
2587,2037 COAa-PAA-MEA Barhl2 Glut_5,0513 COAa-PAA-MEA Barhl2 Glut_5,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,31,2.3801706,0.0,0.45161290322580644
2588,2027 COAa-PAA-MEA Barhl2 Glut_3,0511 COAa-PAA-MEA Barhl2 Glut_3,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,1,0.0,0.0,0.0
2589,2028 COAa-PAA-MEA Barhl2 Glut_3,0511 COAa-PAA-MEA Barhl2 Glut_3,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,1,0.0,0.0,0.0
2591,2030 COAa-PAA-MEA Barhl2 Glut_3,0511 COAa-PAA-MEA Barhl2 Glut_3,114 COAa-PAA-MEA Barhl2 Glut,13 CNU-HYa Glut,Glut,1,0.0,0.0,0.0
2675,2204 MEA Otp Foxp2 Glut_1,0538 MEA Otp Foxp2 Glut_1,120 MEA Otp Foxp2 Glut,13 CNU-HYa Glut,Glut,7,2.9714868,4.0303164,0.5714285714285714
2686,2146 SI-MA-LPO-LHA Skor1 Glut_2,0531 SI-MA-LPO-LHA Skor1 Glut_2,119 SI-MA-LPO-LHA Skor1 Glut,13 CNU-HYa Glut,Glut,1,4.6907988,4.6907988,1.0
2687,2187 SI-MA-LPO-LHA Skor1 Glut_6,0535 SI-MA-LPO-LHA Skor1 Glut_6,119 SI-MA-LPO-LHA Skor1 Glut,13 CNU-HYa Glut,Glut,1,7.141811,7.141811,1.0
2688,2180 SI-MA-LPO-LHA Skor1 Glut_6,0535 SI-MA-LPO-LHA Skor1 Glut_6,119 SI-MA-LPO-LHA Skor1 Glut,13 CNU-HYa Glut,Glut,1,5.442848,5.442848,1.0
2691,2185 SI-MA-LPO-LHA Skor1 Glut_6,0535 SI-MA-LPO-LHA Skor1 Glut_6,119 SI-MA-LPO-LHA Skor1 Glut,13 CNU-HYa Glut,Glut,1,0.0,0.0,0.0
2692,2182 SI-MA-LPO-LHA Skor1 Glut_6,0535 SI-MA-LPO-LHA Skor1 Glut_6,119 SI-MA-LPO-LHA Skor1 Glut,13 CNU-HYa Glut,Glut,1,4.963752,4.963752,1.0
2695,0492 OB Eomes Ms4a15 Glut_3,0132 OB Eomes Ms4a15 Glut_3,035 OB Eomes Ms4a15 Glut,03 OB-CR Glut,Glut,2,6.428777,6.428777,1.0
2698,2156 SI-MA-LPO-LHA Skor1 Glut_3,0532 SI-MA-LPO-LHA Skor1 Glut_3,119 SI-MA-LPO-LHA Skor1 Glut,13 CNU-HYa Glut,Glut,1,5.756233,5.756233,1.0
2711,2150 SI-MA-LPO-LHA Skor1 Glut_2,0531 SI-MA-LPO-LHA Skor1 Glut_2,119 SI-MA-LPO-LHA Skor1 Glut,13 CNU-HYa Glut,Glut,2,3.3363562,3.3363562,0.5
2716,2153 SI-MA-LPO-LHA Skor1 Glut_2,0531 SI-MA-LPO-LHA Skor1 Glut_2,119 SI-MA-LPO-LHA Skor1 Glut,13 CNU-HYa Glut,Glut,1,5.5212283,5.5212283,1.0
2717,2154 SI-MA-LPO-LHA Skor1 Glut_2,0531 SI-MA-LPO-LHA Skor1 Glut_2,119 SI-MA-LPO-LHA Skor1 Glut,13 CNU-HYa Glut,Glut,1,6.5800633,6.5800633,1.0
2762,0497 HPF CR Glut_1,0135 HPF CR Glut_1,036 HPF CR Glut,03 OB-CR Glut,Glut,36,2.461221,0.0,0.3333333333333333
2764,0493 OB Eomes Ms4a15 Glut_3,0132 OB Eomes Ms4a15 Glut_3,035 OB Eomes Ms4a15 Glut,03 OB-CR Glut,Glut,1,0.0,0.0,0.0
2766,0499 HPF CR Glut_1,0135 HPF CR Glut_1,036 HPF CR Glut,03 OB-CR Glut,Glut,1,6.2406144,6.2406144,1.0
2767,0500 HPF CR Glut_1,0135 HPF CR Glut_1,036 HPF CR Glut,03 OB-CR Glut,Glut,4,1.8832603,0.0,0.25
4558,3311 IC Tfap2d Maf Glut_4,0773 IC Tfap2d Maf Glut_4,181 IC Tfap2d Maf Glut,19 MB Glut,Glut,1,6.00529,6.00529,1.0
5203,5269 OPC NN_1,1179 OPC NN_1,326 OPC NN,31 OPC-Oligo,,7365,7.309074,7.9915304,0.9088934147997284
5204,5271 OPC NN_2,1180 OPC NN_2,326 OPC NN,31 OPC-Oligo,,36,7.64678,8.756838,0.8611111111111112
5205,5266 OPC NN_1,1179 OPC NN_1,326 OPC NN,31 OPC-Oligo,,41,7.671567,8.154258,0.9512195121951219
5206,5267 OPC NN_1,1179 OPC NN_1,326 OPC NN,31 OPC-Oligo,,1,6.2588973,6.2588973,1.0
5207,5270 OPC NN_1,1179 OPC NN_1,326 OPC NN,31 OPC-Oligo,,76,7.0656257,7.508815,0.9342105263157895
5208,5268 OPC NN_1,1179 OPC NN_1,326 OPC NN,31 OPC-Oligo,,190,7.0969586,7.7535524,0.9210526315789473
5211,5272 COP NN_1,1181 COP NN_1,327 Oligo NN,31 OPC-Oligo,,246,6.09845,7.1005654,0.8252032520325203
5212,5273 COP NN_1,1181 COP NN_1,327 Oligo NN,31 OPC-Oligo,,391,5.0256524,6.20423,0.7416879795396419
5214,5275 COP NN_1,1181 COP NN_1,327 Oligo NN,31 OPC-Oligo,,92,4.2315993,5.4953995,0.6521739130434783
5215,5276 COP NN_1,1181 COP NN_1,327 Oligo NN,31 OPC-Oligo,,19,5.8260574,6.2312975,0.8947368421052632
5216,5277 COP NN_1,1181 COP NN_1,327 Oligo NN,31 OPC-Oligo,,14,5.0351553,6.631116,0.7142857142857143
5218,5279 NFOL NN_2,1182 NFOL NN_2,327 Oligo NN,31 OPC-Oligo,,36,4.473078,5.6112146,0.7222222222222222
5220,5280 NFOL NN_2,1182 NFOL NN_2,327 Oligo NN,31 OPC-Oligo,,80,4.2837787,5.5466657,0.6875
5222,5281 NFOL NN_2,1182 NFOL NN_2,327 Oligo NN,31 OPC-Oligo,,31,6.012656,6.846555,0.8709677419354839
5230,5284 MOL NN_4,1184 MOL NN_4,327 Oligo NN,31 OPC-Oligo,,1270,7.952586,8.356426,0.9543307086614173
5231,5285 MOL NN_4,1184 MOL NN_4,327 Oligo NN,31 OPC-Oligo,,4677,8.3420725,8.752275,0.9591618558905282
5232,5286 MOL NN_4,1184 MOL NN_4,327 Oligo NN,31 OPC-Oligo,,1,7.7654743,7.7654743,1.0
5233,5287 MOL NN_4,1184 MOL NN_4,327 Oligo NN,31 OPC-Oligo,,18,7.301831,8.413036,0.8333333333333334
5234,5282 MFOL NN_3,1183 MFOL NN_3,327 Oligo NN,31 OPC-Oligo,,321,7.6770096,7.902126,0.9844236760124611
5236,5283 MFOL NN_3,1183 MFOL NN_3,327 Oligo NN,31 OPC-Oligo,,30,7.6019745,7.709346,1.0
5237,5288 MOL NN_4,1184 MOL NN_4,327 Oligo NN,31 OPC-Oligo,,31,8.360402,8.561087,1.0
5243,5304 Peri NN_1,1191 Peri NN_1,331 Peri NN,33 Vascular,,902,3.1934676,0.0,0.4024390243902439
5244,5306 SMC NN_1,1192 SMC NN_1,332 SMC NN,33 Vascular,,99,3.7233248,0.0,0.48484848484848486
5248,5305 Peri NN_1,1191 Peri NN_1,331 Peri NN,33 Vascular,,3,2.6300094,0.0,0.3333333333333333
5249,5307 SMC NN_1,1192 SMC NN_1,332 SMC NN,33 Vascular,,329,4.832463,6.868324,0.6413373860182371
5252,5309 Endo NN_1,1193 Endo NN_1,333 Endo NN,33 Vascular,,292,3.822794,5.8109727,0.5171232876712328
5254,5310 Endo NN_1,1193 Endo NN_1,333 Endo NN,33 Vascular,,1775,2.9348247,0.0,0.3695774647887324
5255,5311 Endo NN_1,1193 Endo NN_1,333 Endo NN,33 Vascular,,1061,4.713764,6.735716,0.6267672007540056
5261,5301 VLMC NN_2,1188 VLMC NN_2,330 VLMC NN,33 Vascular,,189,3.0118556,0.0,0.4074074074074074
5262,5300 VLMC NN_2,1188 VLMC NN_2,330 VLMC NN,33 Vascular,,4,3.2557812,3.1405666,0.5
5263,5298 VLMC NN_1,1187 VLMC NN_1,330 VLMC NN,33 Vascular,,3,4.6399684,6.5913944,0.6666666666666666
5267,5313 BAM NN_1,1195 BAM NN_1,335 BAM NN,34 Immune,,81,4.610692,6.6850324,0.5802469135802469
5268,5314 BAM NN_1,1195 BAM NN_1,335 BAM NN,34 Immune,,85,3.7341821,5.748891,0.5176470588235295
5273,5322 T cells NN_4,1201 T cells NN_4,338 Lymphoid NN,34 Immune,,8,0.0,0.0,0.0
5274,5321 NK cells NN_3,1200 NK cells NN_3,338 Lymphoid NN,34 Immune,,2,0.0,0.0,0.0
5276,5315 Monocytes NN_1,1196 Monocytes NN_1,336 Monocytes NN,34 Immune,,1,0.0,0.0,0.0
5277,5316 DC NN_1,1197 DC NN_1,337 DC NN,34 Immune,,1,0.0,0.0,0.0
5278,5317 DC NN_1,1197 DC NN_1,337 DC NN,34 Immune,,3,7.0454965,6.738435,1.0
5279,5318 DC NN_1,1197 DC NN_1,337 DC NN,34 Immune,,7,4.227822,6.5561414,0.5714285714285714
5283,5312 Microglia NN_1,1194 Microglia NN_1,334 Microglia NN,34 Immune,,6024,4.1292205,6.686489,0.5336985391766268
5339,0684 Sncg Gaba_8,0192 Sncg Gaba_8,047 Sncg Gaba,06 CTX-CGE GABA,GABA,24,2.2172196,0.0,0.4166666666666667
5343,0677 Sncg Gaba_3,0187 Sncg Gaba_3,047 Sncg Gaba,06 CTX-CGE GABA,GABA,64,2.02579,0.0,0.40625
5344,1261 MEA-BST Lhx6 Sp9 Gaba_6,0352 MEA-BST Lhx6 Sp9 Gaba_6,074 MEA-BST Lhx6 Sp9 Gaba,11 CNU-HYa GABA,GABA,1,7.216871,7.216871,1.0
14859,5228 Astro-TE NN_4,1164 Astro-TE NN_4,319 Astro-TE NN,30 Astro-Epen,,656,2.5707076,0.0,0.3490853658536585
14872,5211 Astro-NT NN_1,1159 Astro-NT NN_1,318 Astro-NT NN,30 Astro-Epen,,1,0.0,0.0,0.0
14920,5222 Astro-TE NN_2,1162 Astro-TE NN_2,319 Astro-TE NN,30 Astro-Epen,,1,0.0,0.0,0.0
14926,5218 Astro-TE NN_1,1161 Astro-TE NN_1,319 Astro-TE NN,30 Astro-Epen,,3,2.1297164,0.0,0.3333333333333333
14930,5219 Astro-TE NN_1,1161 Astro-TE NN_1,319 Astro-TE NN,30 Astro-Epen,,5,0.0,0.0,0.0
14933,5221 Astro-TE NN_1,1161 Astro-TE NN_1,319 Astro-TE NN,30 Astro-Epen,Glut,2,0.0,0.0,0.0
14939,5225 Astro-TE NN_3,1163 Astro-TE NN_3,319 Astro-TE NN,30 Astro-Epen,,18213,4.2184396,6.389858,0.5787075166090155
14945,5226 Astro-TE NN_3,1163 Astro-TE NN_3,319 Astro-TE NN,30 Astro-Epen,,4,5.8214293,7.6318603,0.75
14947,5227 Astro-TE NN_3,1163 Astro-TE NN_3,319 Astro-TE NN,30 Astro-Epen,,23,3.7590961,6.3273664,0.5217391304347826
14956,5214 Astro-NT NN_2,1160 Astro-NT NN_2,318 Astro-NT NN,30 Astro-Epen,,661,4.3595047,6.728042,0.5748865355521936
14990,5256 Ependymal NN_1,1175 Ependymal NN_1,323 Ependymal NN,30 Astro-Epen,,39,3.6924846,5.7079535,0.5128205128205128
